trace_id,family_id_group,treatment_group,AUC,n_timepoints,metric
36,9,NA,0.33707912891221503,7,metabolism_per_area_mm2_measurement
37,5,NA,0.8267993836635306,7,metabolism_per_area_mm2_measurement
38,7,NA,3.259668899097012,7,metabolism_per_area_mm2_measurement
39,9b,NA,1.023834278433168,7,metabolism_per_area_mm2_measurement
4,9b,NA,0.9997918955778056,7,metabolism_per_area_mm2_measurement
40,10,NA,1.6751868205997618,7,metabolism_per_area_mm2_measurement
41,6,NA,1.4698321952055713,7,metabolism_per_area_mm2_measurement
42,1,NA,1.3162903617231783,7,metabolism_per_area_mm2_measurement
43,3,NA,0.7153045221164888,7,metabolism_per_area_mm2_measurement
44,8,NA,1.4922137141928107,7,metabolism_per_area_mm2_measurement
45,8,NA,3.150995413190961,7,metabolism_per_area_mm2_measurement
46,7,NA,2.3190603926288906,7,metabolism_per_area_mm2_measurement
47,8,NA,2.173675935741497,7,metabolism_per_area_mm2_measurement
48,9,NA,0.4669314756842032,7,metabolism_per_area_mm2_measurement
49,5,NA,0.2941916021724418,7,metabolism_per_area_mm2_measurement
5,10,NA,3.852506898066092,7,metabolism_per_area_mm2_measurement
50,7,NA,1.8443835298579507,7,metabolism_per_area_mm2_measurement
51,9b,NA,1.389380628603639,7,metabolism_per_area_mm2_measurement
52,10,NA,0.876558500482469,7,metabolism_per_area_mm2_measurement
53,6,NA,1.234372902019746,7,metabolism_per_area_mm2_measurement
54,1,NA,3.4621060019660823,7,metabolism_per_area_mm2_measurement
55,3,NA,2.123343464400463,7,metabolism_per_area_mm2_measurement
56,3,NA,1.8424496418881224,7,metabolism_per_area_mm2_measurement
57,8,NA,0.11889122041915201,7,metabolism_per_area_mm2_measurement
58,7,NA,1.0451883476411685,7,metabolism_per_area_mm2_measurement
59,6,NA,1.9188398177118577,7,metabolism_per_area_mm2_measurement
6,6,NA,1.8823534192111793,7,metabolism_per_area_mm2_measurement
60,9,NA,0.39374186677264905,7,metabolism_per_area_mm2_measurement
61,5,NA,1.9316713552784328,7,metabolism_per_area_mm2_measurement
62,7,NA,0.9409619523186297,7,metabolism_per_area_mm2_measurement
63,9b,NA,0.22074238594479995,7,metabolism_per_area_mm2_measurement
64,10,NA,1.9506231744461142,7,metabolism_per_area_mm2_measurement
65,6,NA,3.169627467662194,7,metabolism_per_area_mm2_measurement
66,1,NA,2.6607667904318495,7,metabolism_per_area_mm2_measurement
67,1,NA,1.1932147552971264,7,metabolism_per_area_mm2_measurement
68,3,NA,1.399305831687897,7,metabolism_per_area_mm2_measurement
69,8,NA,2.4717730582171438,7,metabolism_per_area_mm2_measurement
7,1,NA,1.7290577974658359,7,metabolism_per_area_mm2_measurement
70,10,NA,4.754914450956819,7,metabolism_per_area_mm2_measurement
71,6,NA,1.2438218384813748,7,metabolism_per_area_mm2_measurement
72,9,NA,2.091555237463905,7,metabolism_per_area_mm2_measurement
73,5,NA,1.9008277259766397,7,metabolism_per_area_mm2_measurement
74,7,NA,0.2138585743545433,7,metabolism_per_area_mm2_measurement
75,9b,NA,0.3941661804769791,7,metabolism_per_area_mm2_measurement
76,10,NA,0.6746418000269131,7,metabolism_per_area_mm2_measurement
77,6,NA,1.5579899145747091,7,metabolism_per_area_mm2_measurement
78,6,NA,2.2277875341019415,7,metabolism_per_area_mm2_measurement
79,1,NA,4.44673949130492,7,metabolism_per_area_mm2_measurement
8,3,NA,0.518432181244731,7,metabolism_per_area_mm2_measurement
80,3,NA,3.793281633977652,7,metabolism_per_area_mm2_measurement
81,8,NA,1.5457708102079446,7,metabolism_per_area_mm2_measurement
82,10,NA,1.0538997586117556,7,metabolism_per_area_mm2_measurement
83,1,NA,0.7538665423621597,7,metabolism_per_area_mm2_measurement
84,9,NA,0.39357596754969754,7,metabolism_per_area_mm2_measurement
85,5,NA,2.5312853761467675,7,metabolism_per_area_mm2_measurement
86,7,NA,0.8931289825876542,7,metabolism_per_area_mm2_measurement
87,9b,NA,1.178170708437345,7,metabolism_per_area_mm2_measurement
88,10,NA,1.0725271194654287,7,metabolism_per_area_mm2_measurement
89,10,NA,3.293401653843211,7,metabolism_per_area_mm2_measurement
9,8,NA,1.4756273619232754,7,metabolism_per_area_mm2_measurement
90,6,NA,2.4368827843437963,7,metabolism_per_area_mm2_measurement
91,1,NA,2.701898699370505,7,metabolism_per_area_mm2_measurement
92,3,NA,3.8518115389612713,7,metabolism_per_area_mm2_measurement
93,8,NA,2.6250894064857437,7,metabolism_per_area_mm2_measurement
94,9b,NA,0.2878292506655257,7,metabolism_per_area_mm2_measurement
95,1,NA,1.780687100985135,7,metabolism_per_area_mm2_measurement
96,9,NA,0.4983295534757242,7,metabolism_per_area_mm2_measurement
97,5,NA,0.972484833509147,7,metabolism_per_area_mm2_measurement
98,7,NA,2.313406615196305,7,metabolism_per_area_mm2_measurement
99,9b,NA,0.25555490902387473,7,metabolism_per_area_mm2_measurement
